industry,customer_count,avg_transaction_value,num_transactions,marketing_spend,customer_satisfaction,churn_rate,fraud_cases,issue_identified,cluster
Banking,35629,68.08127659391835,600,423749.88588439126,8.126666764796175,0.17397401378714633,38,High Acquisition Cost,2
Healthcare,47910,189.1668922653155,276,324039.9421568283,3.583935700192995,0.45433639276998417,11,High Customer Churn,2
Banking,24004,213.4269440592292,899,401649.57110345905,7.933025095271402,0.04666799120755881,33,High Customer Churn,2
Healthcare,21431,27.937819789121985,905,394250.14861819457,4.961660325552422,0.03437935779268518,44,Low Sales,2
E-commerce,41088,411.1001607852301,959,99567.35452437119,7.031554228530413,0.07246047384476823,13,Operational Inefficiency,0
Telecom,45135,192.41283314680712,1842,326830.9485962336,5.101474420587581,0.06706283037071552,37,High Customer Churn,1
E-commerce,39015,298.6007195744706,314,103825.76949476039,9.537491528118489,0.053038814356046855,15,Fraud Risk,0
Retail,35502,55.50232989005886,1979,293743.63673066656,2.6137203826748,0.33405787987901625,41,Low Sales,1
Healthcare,32385,103.99847780028031,752,340330.16880091873,7.075045797241214,0.3044127660311577,10,High Acquisition Cost,2
Retail,5663,447.0529881572288,696,498631.36043585546,6.18881500691343,0.3273267001850402,32,High Acquisition Cost,2
Retail,39677,312.1700133837444,1817,20118.27918412049,2.5545793685297014,0.3472993665393947,14,Low Sales,0
Banking,13818,476.13634408183304,1455,50164.98508629186,1.5940570223050115,0.3808710787155331,47,Low Sales,0
Healthcare,23686,499.4000165078321,227,43128.21470375959,8.192299500744973,0.11151669446834107,41,High Customer Churn,0
Retail,24977,198.4928553598853,1392,202188.83670203632,2.4170620028163867,0.3149287214850519,9,Low Sales,0
Telecom,41931,163.4254707599718,650,411686.2389354778,2.678560145071984,0.2942238430748229,2,Low Sales,2
Retail,19454,432.0109064763664,1658,422807.8847296322,9.805908015901354,0.47239341264370216,10,Fraud Risk,1
Telecom,14358,499.333484977978,1877,369804.8998819701,7.455347663289677,0.1238601848774278,10,High Acquisition Cost,1
Banking,7668,322.22779243157953,1489,448954.7297058241,3.2543815744110023,0.03877423784342239,15,High Customer Churn,1
Retail,46784,401.6675468055307,718,164815.67236387898,6.318540641364411,0.33021258416012617,37,Operational Inefficiency,0
E-commerce,41769,395.23801223133177,447,48636.54890488807,5.807006545622619,0.3726846917159888,29,High Customer Churn,0
Banking,10921,190.56305994538255,241,33785.748854975805,8.600259407624627,0.14876604284569983,40,High Acquisition Cost,0
Telecom,35959,295.6497825234019,1268,426805.6962115962,7.5638867304936195,0.2897157311604378,0,Operational Inefficiency,1
Banking,33328,419.8673318068225,891,366565.96570507716,8.485490129438672,0.03917267211173379,37,Low Sales,2
Retail,9859,350.2946606053066,344,350814.57647550484,2.903559291796262,0.48042197217246163,49,Fraud Risk,2
Healthcare,24970,30.158630711378365,1565,173139.78758010606,6.761972839303047,0.06386323691659263,44,Fraud Risk,0
Healthcare,9872,181.6187210708161,802,193053.06836602197,1.3621677257654228,0.0431095627144779,33,High Acquisition Cost,0
Telecom,20230,89.34833436541057,1413,479266.196805163,1.620465510512981,0.03161397815236333,18,High Acquisition Cost,1
Telecom,27708,131.82666179745877,1814,36583.348328477834,7.4217432943413755,0.2193632341866428,33,Fraud Risk,0
Healthcare,19847,454.6349491958363,1235,387997.20978420734,1.219780923795382,0.05760827429402311,35,Operational Inefficiency,1
Telecom,28105,37.70877867716871,313,158268.4952356546,6.217885080104582,0.3748776380682319,3,Operational Inefficiency,2
Banking,5922,125.5043417417234,1773,24332.03611421526,8.56364588600077,0.4504483387069388,9,High Customer Churn,0
E-commerce,5392,168.5932890743511,299,372572.20481751574,4.419476275762257,0.13750727683917996,16,Low Sales,2
E-commerce,14541,316.10435454386953,504,168801.38341079542,1.4035639315592152,0.3180988284331855,15,Operational Inefficiency,2
Banking,20551,276.36881124121544,520,362463.02177768433,7.424627046658541,0.030745839035790708,20,Low Sales,2
E-commerce,20381,124.76935176962533,106,355288.91964346945,9.367178072177357,0.19941659112946974,27,High Acquisition Cost,2
Retail,48783,98.83571226711413,1981,269719.50333939196,7.454542528524411,0.1535416355795869,7,Operational Inefficiency,1
Banking,36995,133.66305660613705,1648,389799.69895922166,6.206025187024977,0.12202335725577582,28,Operational Inefficiency,1
Telecom,23948,261.21422081679464,691,292613.9704647655,3.0702594689115403,0.32591450991806253,5,Operational Inefficiency,2
Banking,27728,150.16533714137765,385,146885.24215988905,1.138380616400473,0.07381169371568277,29,High Customer Churn,0
Healthcare,3024,474.84920077170665,770,368387.0740268874,7.252048976311479,0.43174815641552433,1,High Acquisition Cost,2
Telecom,17713,242.65530628584682,488,296624.2088594732,3.0792355825986366,0.33576959412068,46,Fraud Risk,2
Healthcare,3486,48.22208794142579,515,11300.00443651067,8.723464094641217,0.3582602375571484,30,High Customer Churn,0
Telecom,2155,370.04787480158404,883,451313.86799630313,5.197277069493502,0.4683187112422574,24,High Customer Churn,2
E-commerce,11082,177.84573834031502,1106,275093.5910705351,5.775720241352106,0.4717627070362322,22,Operational Inefficiency,1
Banking,38245,333.67468738795884,1836,434970.4964123682,7.7854288983973,0.28030963867142555,42,High Customer Churn,1
Retail,19569,154.20529785115136,1273,441954.7352962111,8.014875470230088,0.2527361104701304,20,Fraud Risk,1
Telecom,8086,293.9569960319935,1114,225258.49508386882,6.783857497725113,0.17433698803118594,15,High Customer Churn,0
Telecom,3317,390.633202307583,527,256291.6982433593,9.445886338714686,0.36063008899920945,3,High Customer Churn,2
Healthcare,37389,465.44419605178587,1931,210798.42189942294,9.840685926883774,0.27372235462010835,42,Operational Inefficiency,1
E-commerce,5491,145.34102932787698,1104,227471.20377748253,9.521968999371552,0.46710878907266107,45,High Acquisition Cost,0
Healthcare,16916,180.73133647951096,1416,448097.84369100526,8.417612668095492,0.12692671486917662,7,Fraud Risk,1
Healthcare,16248,242.84788173725104,433,395131.28691411595,7.350626982198263,0.16202381626274046,5,Operational Inefficiency,2
E-commerce,3511,465.0439221132747,371,67630.2097762111,6.969932720935008,0.16488431923578467,26,High Customer Churn,0
Retail,25226,452.6656912691154,1166,307102.35186234745,1.9337515922848052,0.4049392427327865,35,Fraud Risk,1
Healthcare,26025,63.14157444830626,1591,497973.7869912394,3.4433591213720125,0.05852976260265464,35,Low Sales,1
Healthcare,43314,83.32631636182921,418,299797.5971100805,1.0511940117643932,0.23326806928460006,23,High Customer Churn,2
Telecom,49380,257.8444051187064,1615,394006.45466858725,2.236688832105927,0.21951456111679318,5,High Acquisition Cost,1
E-commerce,8848,71.17725094660328,626,385685.4293236796,4.953065294522695,0.045838414296741715,42,High Customer Churn,2
Banking,15274,185.8788192073748,859,178407.17530680264,2.31882895710166,0.21129052928673012,32,High Acquisition Cost,0
Retail,31958,91.22498154438928,1295,189065.40483845965,9.114970732090821,0.26155521180915087,1,Low Sales,0
Retail,36233,325.2993704633052,1853,363417.82878624956,8.251292668017538,0.04190129932740749,40,Operational Inefficiency,1
E-commerce,17304,475.7578072347976,1772,252491.84814439339,1.644507208805664,0.259832442937887,15,Operational Inefficiency,1
Telecom,49437,498.4322097413031,420,287432.50101954205,3.240223439205394,0.48002657329486653,37,Operational Inefficiency,2
Telecom,12294,200.11574359851912,838,357888.36623059463,8.37164696150358,0.4896680183491508,8,Fraud Risk,2
E-commerce,27425,307.5260658150139,1167,389899.63838432985,8.227415139038861,0.2705230915090075,4,High Acquisition Cost,1
Telecom,4175,431.008473691559,1655,139400.70597787033,9.509054951060099,0.2623974969754499,9,High Customer Churn,0
Retail,41617,76.38179494226432,1754,77662.91092129666,9.977929854556242,0.1498990015440318,29,Fraud Risk,0
Retail,46241,350.9909173049432,553,149438.350128244,9.786430569170097,0.4985865811389298,6,Fraud Risk,0
Banking,28775,216.24495762803275,845,256231.47092057738,4.691241871492974,0.14437229380236077,28,High Customer Churn,2
E-commerce,10425,118.95015693447876,1028,174359.95206203437,3.25295599421829,0.23192163721557862,1,Low Sales,0
Healthcare,27013,213.32173699877214,947,286339.5656295589,7.825691713843562,0.011437688323311499,19,Operational Inefficiency,2
Healthcare,28928,56.46093774316009,967,31465.53344218608,3.6934560346962773,0.18112382254547707,3,Low Sales,0
Banking,45990,353.79543132286676,873,257326.45374881476,8.257603241181968,0.04500574729832371,27,Low Sales,2
Banking,42212,141.31648099925746,182,187152.52893416543,5.80559257358132,0.37447413748871483,7,Operational Inefficiency,2
Telecom,9210,169.47470962154145,642,269660.0436719768,8.145345477114585,0.2848970819846668,34,Low Sales,2
Banking,3759,78.11902315590211,421,214154.0106680635,3.482918917453094,0.2903642198709517,1,Fraud Risk,2
Banking,17091,435.03637466714804,885,145691.79606558353,5.5722458399843875,0.15039053009085446,40,High Customer Churn,0
Healthcare,1002,256.8532540557145,1357,452533.4132015297,6.076214142419638,0.40929918222395706,27,Fraud Risk,1
Telecom,41958,294.63050133747214,639,96458.66926857167,9.487972609481188,0.011602753412312585,10,Fraud Risk,0
Banking,31160,293.3276878855302,351,342275.959912377,3.3993781914737555,0.17346457779045413,35,High Acquisition Cost,2
Banking,21707,217.03669497984404,935,462699.132728295,9.430194153564052,0.3331537703248452,8,Operational Inefficiency,2
Telecom,16248,112.41435941030694,1888,271641.6300442894,8.243730239191443,0.4548820433342913,37,Operational Inefficiency,1
E-commerce,6773,377.663719279232,548,438822.20184684364,7.5780464867802575,0.1249618188933642,0,Fraud Risk,2
Telecom,13786,80.98700737168369,1362,66801.48182447576,8.081832422666126,0.27513902534643486,26,Operational Inefficiency,0
Healthcare,16037,69.85941933382904,589,249425.441276922,6.448825412920513,0.2736157960613273,2,High Acquisition Cost,2
E-commerce,2885,360.86961804632165,563,231227.513838065,3.1967200941623726,0.4383454408314129,38,High Customer Churn,2
Retail,40828,120.24176981695223,413,9018.809483312454,2.7054547195586744,0.03475327588432275,8,Low Sales,0
Telecom,17331,167.25092064935953,1298,224412.38397287056,8.797072922653514,0.21799302492464656,39,Operational Inefficiency,0
Healthcare,41612,248.1091841608353,1829,187669.72940938594,7.526254623362499,0.09940818064804645,27,Fraud Risk,1
E-commerce,23495,235.6886320301822,1303,336550.3702484346,2.9188385448485414,0.020550974146313045,20,Operational Inefficiency,1
Telecom,14450,360.11798003119964,484,469473.2403953767,6.535840292869614,0.08204516085503658,27,Fraud Risk,2
Banking,10491,319.24726085281327,394,47466.58868970808,5.027918332728015,0.48847062969561755,44,Low Sales,0
Telecom,10268,329.31015789529556,1338,167100.81142373843,2.427896529667845,0.11527576966493126,23,Operational Inefficiency,0
Retail,28757,362.7460787146195,1085,224812.0450101547,5.7867139842144795,0.468165078934542,17,Low Sales,0
Telecom,42907,160.45410916326335,1838,230316.76212701973,3.533671832197755,0.1105746278891614,8,Fraud Risk,1
E-commerce,7791,174.71998966422734,861,388530.8118169156,1.866197117418144,0.46633466141839736,25,High Acquisition Cost,2
E-commerce,40939,230.23891898986597,1997,224480.8545875532,5.202624686908697,0.33076425824815403,23,High Acquisition Cost,1
Telecom,29314,167.5818430560925,868,18444.844219558414,6.3109769688420565,0.06547710297594411,5,High Customer Churn,0
E-commerce,29583,492.77017710601444,1198,356501.5268234515,1.4221576934303546,0.2951384260120231,11,Fraud Risk,1
Banking,22550,410.74492468228624,443,442990.69909710746,4.6188347446989715,0.16607187839473653,35,Fraud Risk,2
Telecom,1093,99.0342503628942,1837,259382.83271208807,3.3189572785301675,0.19774504642925442,8,Fraud Risk,1
Banking,36755,22.685194823297365,241,292648.71824076015,1.2758553163650919,0.2256837693391368,9,High Acquisition Cost,2
Banking,46615,40.53596875868857,817,85653.53728967781,2.1309629465035522,0.21712644103986392,2,High Acquisition Cost,0
Healthcare,10967,137.15045650060412,1322,114219.74261608373,2.251307429365398,0.3354133563366842,48,High Acquisition Cost,0
Telecom,17218,74.85981720169114,1294,121409.26836668282,2.6458682330617402,0.38650035360947393,28,Operational Inefficiency,0
E-commerce,44220,276.0022951484346,505,218217.27756624116,8.23039814294129,0.17129706770854947,6,Operational Inefficiency,2
Banking,9627,431.8377069091321,1951,464431.88434334286,4.955426798303253,0.462938341225988,25,High Acquisition Cost,1
Healthcare,5947,373.64010603834913,327,263283.45952386863,2.323773930433482,0.4698484938692495,7,Low Sales,2
Telecom,40419,123.4923502794514,510,100088.33437466956,1.9026727023510033,0.029938314204060262,42,Operational Inefficiency,0
Telecom,24178,211.66364289237723,1051,136713.42925513006,3.681464128561352,0.017305306552679065,12,Operational Inefficiency,0
Retail,29876,263.78922057501325,997,195087.4397149562,8.18213966834007,0.2182825017740199,34,Operational Inefficiency,0
Retail,23908,408.89880776160106,790,313513.1929679357,4.280138631456792,0.2994161729839527,18,Operational Inefficiency,2
Banking,36912,422.7783694909591,977,222816.41073698265,2.439076242645443,0.1461733262515102,45,High Customer Churn,0
Retail,20971,456.66478971573247,886,199260.19786757784,4.63704563391544,0.13711273803202945,21,Operational Inefficiency,0
Banking,33584,264.4377202413801,161,284540.6571975024,5.997804015583517,0.3423835765575034,15,Low Sales,2
E-commerce,9959,353.25187828921423,1450,124708.32250246042,1.2662576527421248,0.3048350994812292,14,High Customer Churn,0
Banking,29261,73.66417819228984,1839,44057.11992936818,6.648776212961558,0.09190196874662372,1,Operational Inefficiency,0
Retail,42065,291.3387007779114,978,17085.085836999948,4.555906777133104,0.4434054719999278,37,Fraud Risk,0
E-commerce,40462,139.37206854614487,1256,129373.28591622789,1.0875328761807495,0.34318827437892424,20,High Customer Churn,0
Retail,16835,227.22410481277333,1707,50338.056901512005,7.065004590517428,0.1876623620928141,29,Operational Inefficiency,0
Banking,20257,324.3442439872253,1713,171488.61606777957,7.411488720063834,0.3449760980956635,6,Low Sales,0
Healthcare,4346,143.35325016981494,1312,387602.10247807903,6.659558097028145,0.06520001251622981,30,High Acquisition Cost,1
Telecom,31807,45.04882774244532,455,359565.69359098497,4.0773719583858,0.23944550104128748,40,Operational Inefficiency,2
Retail,31418,24.912251076203606,170,307409.17328007426,5.76644368659365,0.09280236068418404,40,Fraud Risk,2
Banking,12340,30.636577061370343,362,426987.620720342,4.484419355200918,0.030301310602933944,48,Low Sales,2
E-commerce,34012,24.007874006609438,405,144623.47414941696,7.30559557143725,0.1757798724412669,34,High Customer Churn,0
Retail,36393,72.97042714778023,657,443101.607749833,6.252221676103198,0.08386038690558378,3,Low Sales,2
Retail,37617,134.95458299366234,1347,202623.3889862437,1.736192024447048,0.3204237989073741,33,Operational Inefficiency,0
Telecom,10597,126.1863268075036,1451,203442.19254198016,6.787842023970977,0.34029326806867805,0,Fraud Risk,0
Banking,26557,493.66236520635044,861,205649.04874463315,7.185145729040213,0.08285923005103563,9,Low Sales,0
Healthcare,8737,166.88293050029276,687,53556.71128928581,4.336319625532294,0.022060372745678875,29,Low Sales,0
E-commerce,47792,81.16197601251157,173,487867.79667387257,8.882072028637339,0.3984771752012286,31,High Acquisition Cost,2
Banking,45768,281.8700212005238,1634,73560.8550234538,8.587129193604664,0.011007940156995522,2,High Acquisition Cost,0
E-commerce,42101,431.819578590804,241,173738.43361224633,2.5764987150976406,0.17851741370005647,9,Operational Inefficiency,2
Retail,18276,345.4689808580841,1708,163053.65856174479,9.138396776372817,0.2523458160423782,8,High Customer Churn,0
Telecom,8310,162.11940278501615,201,41966.31924427127,4.967851343455697,0.4111346723838321,16,High Customer Churn,0
Telecom,36167,289.57575669989836,1729,80368.76440537896,7.51374687370864,0.42089373494560894,46,Fraud Risk,0
Healthcare,38408,363.1308676161964,1704,27204.876411765978,8.326873062705124,0.3652203258991232,2,Operational Inefficiency,0
Telecom,20344,369.4901563365163,1188,149740.22431245417,5.546011789627209,0.13112683504454994,26,High Customer Churn,0
Retail,11391,339.93845854289066,292,433995.17739430873,4.5919174543373416,0.3628915978163937,34,Low Sales,2
Healthcare,11892,437.98900389229664,1052,173023.89184000532,9.239062317535884,0.1308042069597014,3,Operational Inefficiency,0
Banking,12197,437.6506200051701,1185,66227.45687335271,3.077681976418809,0.1151580139485338,3,Low Sales,0
Telecom,14050,297.8895485153616,1655,324618.4648500394,3.3127306994723003,0.2780926975729609,48,Fraud Risk,1
Healthcare,37142,226.3310571733819,1364,498317.4514671807,4.2545828261209335,0.34263867747869065,31,Operational Inefficiency,1
Retail,46679,327.9537418712479,1838,120000.27581830414,8.73519200173509,0.03599536529672349,37,Fraud Risk,0
E-commerce,42615,412.7417606578223,509,143387.64765843187,9.449094377917683,0.039411074551058134,10,High Acquisition Cost,0
E-commerce,48553,22.713010323768668,399,486064.29186899035,2.9806094327937567,0.394243636540227,43,Fraud Risk,2
Retail,44728,496.15856432712854,1318,93494.26233749113,8.77483132868121,0.4311536529730851,38,High Acquisition Cost,0
Retail,14535,107.78901071801563,553,258050.96339228612,3.3238266352171237,0.3061760490075281,44,Operational Inefficiency,2
E-commerce,42002,245.71951311678856,673,123627.80584296698,9.735771220748992,0.22012572475637412,5,Low Sales,0
Healthcare,44271,438.574272724576,718,466514.1894611157,6.376671027834241,0.4242050750036011,34,Low Sales,2
E-commerce,6122,128.0193915412157,736,490852.90221526555,1.0637782070264414,0.3671203460599118,45,Low Sales,2
Retail,10852,248.86170747218392,400,408275.4338294076,1.307169136640601,0.2940011572313216,31,Fraud Risk,2
Telecom,6387,83.63944648696601,878,160817.98882734124,2.3273607772423763,0.16668098975489407,45,Operational Inefficiency,0
Banking,32759,209.63663618633245,1579,204726.30026384996,2.6881584203688105,0.10701758021183995,22,Operational Inefficiency,1
Telecom,41399,105.02501830064121,1088,124941.31341487858,7.90857210543937,0.21514978924304268,41,High Acquisition Cost,0
Telecom,40994,194.54131941015535,301,445925.19366945076,3.004892887752549,0.15054306222050368,36,Operational Inefficiency,2
Retail,38876,199.26282406050657,773,457706.3474556383,9.722274580448738,0.17623670798988586,25,Low Sales,2
E-commerce,35878,496.7219790071997,1979,212340.97781179336,6.7250085148264445,0.2626592171028959,33,Operational Inefficiency,1
Healthcare,34725,497.51025406581067,401,329983.8696019859,7.23265758328166,0.09285603890628878,37,High Acquisition Cost,2
Telecom,8146,75.09741375709396,1747,86948.82398847346,2.960348673566868,0.40502657323617447,10,Operational Inefficiency,0
E-commerce,1560,368.46501407760667,436,220293.27067988747,9.034356826855763,0.08130943624023604,49,Operational Inefficiency,2
Healthcare,2312,44.83783024116855,131,317592.05780338135,7.010331155379383,0.24568688331626667,20,Low Sales,2
Telecom,19205,34.49216736185054,1221,195774.5436664197,8.779650619076776,0.37552595565941393,42,Operational Inefficiency,0
Healthcare,12595,70.56026923758287,1882,182011.76521479766,9.608329875081044,0.24766014676790218,23,Fraud Risk,1
E-commerce,23030,483.4331153638083,872,5494.50117213662,2.130768793986368,0.186900811158433,14,High Acquisition Cost,0
Banking,22329,471.61450298945476,1314,403125.2645696715,1.869285072420511,0.24269673985314796,2,High Acquisition Cost,1
E-commerce,39142,113.08535373472662,1664,445222.11795061687,8.23067043930672,0.4258486424483288,1,High Acquisition Cost,1
Retail,3651,97.60272106578154,1171,484884.4471251869,8.795134531847532,0.4953115321591392,6,Operational Inefficiency,1
Healthcare,11006,135.45684152765457,1373,361039.3356092617,6.253852787901871,0.3192602117518234,4,Fraud Risk,1
Banking,43701,267.4625571560682,1349,276652.1946230929,4.294004929754685,0.39878758089786337,44,High Acquisition Cost,1
Healthcare,49940,293.4582233769967,1395,138295.83730531114,6.873666724677014,0.017099456218051447,39,High Customer Churn,0
Healthcare,36645,126.36484661093473,764,499653.24060193176,3.750976653332116,0.44137856066704056,28,Low Sales,2
Telecom,22966,383.1789382831737,1608,296927.66299339227,3.1454712293812133,0.47748438236467994,40,High Customer Churn,1
Retail,28846,168.58552131327235,427,342171.26580357086,5.393306885745389,0.29183297746120956,31,High Customer Churn,2
Healthcare,22774,462.623036254117,896,342791.05016788223,2.945384448457417,0.3793643824095077,29,High Acquisition Cost,2
E-commerce,5083,335.2268990992307,1303,423399.63889980485,5.353332474836556,0.2612449240504367,7,High Customer Churn,1
E-commerce,34513,229.44857326573361,913,9787.90672922501,9.609458549172148,0.15023983282323897,31,High Customer Churn,0
Telecom,9749,399.1577608173658,764,114022.23551352906,8.558056320556513,0.4276015062716763,41,Fraud Risk,0
Retail,31783,412.59902050239907,845,334439.3300841569,9.474678275500201,0.3024499888780115,1,Low Sales,2
Retail,18325,159.43117069229294,1146,448097.13972816104,8.256960773626227,0.29389771105778945,9,Operational Inefficiency,1
E-commerce,19680,183.06298104132048,1029,344242.6970510713,4.192758423516491,0.33297477988219115,42,High Acquisition Cost,2
Banking,18323,469.25847378972963,1062,209678.18928937166,8.308407146964033,0.4294415512561357,42,High Acquisition Cost,0
Telecom,23684,99.07569841437052,1729,183969.9704557795,9.306241691978926,0.36863400162777255,36,High Customer Churn,0
Telecom,35493,40.23220014220841,1493,370284.2641002436,9.52332209053349,0.11345085516571517,45,Operational Inefficiency,1
E-commerce,13213,237.9465548525836,1368,371912.66008291073,7.148780656164973,0.2387435367595866,2,Operational Inefficiency,1
E-commerce,32831,404.5807521169419,1925,305493.7062903167,2.9022997943360185,0.49034618267324104,22,Operational Inefficiency,1
Banking,43296,390.400691029158,1283,149276.17692818184,1.3575623802822177,0.28173474974375956,33,High Acquisition Cost,0
Banking,47930,461.3747018781596,472,462951.6351033191,2.324802053441402,0.4697402232006913,17,High Acquisition Cost,2
Retail,28713,275.9363188971393,384,278180.57134872634,9.689922261045508,0.4085510482933974,32,Fraud Risk,2
Telecom,42621,68.031042351936,620,396293.71634292364,5.158871417734925,0.3363514864862918,32,High Acquisition Cost,2
Telecom,8187,302.57070768128773,1573,111082.58977010666,8.694874133488518,0.18118894930328008,16,High Acquisition Cost,0
E-commerce,33800,393.62989488954156,796,175300.1903642903,5.18539738202462,0.1591164802874651,5,Fraud Risk,0
Retail,33583,64.79749772951666,906,437916.8606117345,6.947358251138555,0.3252763219958181,12,High Acquisition Cost,2
Telecom,48661,102.87555252684308,746,29802.97982028436,1.2172669941010028,0.2219550080147413,20,High Customer Churn,0
Retail,15408,25.899517354722033,1745,258596.07907204772,3.248784484474301,0.4013892751801963,30,High Customer Churn,1
Retail,23369,304.95323813446896,1704,243444.21252278445,4.926423520383303,0.382623802374696,20,Fraud Risk,1
E-commerce,48928,445.63250813403414,235,376858.94350950065,6.675679424387469,0.162943938501872,32,Fraud Risk,2
Retail,4414,341.91839168100773,195,144537.41644666955,2.5436906924786067,0.3543371037002634,27,High Customer Churn,2
Banking,20510,491.3792420436714,1242,113438.07682050174,7.88096317843441,0.25232959314762016,5,Operational Inefficiency,0
Banking,13120,50.256153199885546,1497,463435.7551927507,4.279642355226136,0.16841312939885858,7,High Acquisition Cost,1
Healthcare,35311,453.4405208727182,373,287996.27771944006,8.35691742310496,0.2123536304546736,12,Low Sales,2
E-commerce,34039,410.75277794560674,1993,56821.33630040898,1.8817218135556057,0.44872241493400833,33,Low Sales,0
Healthcare,6295,170.83592983976237,977,100552.90029608893,7.117809289141347,0.18616366914004484,39,Fraud Risk,0
Banking,21460,487.2927448818809,949,499418.8994595529,3.6399549988585918,0.15082564392653444,21,Low Sales,2
Healthcare,15963,158.21011912227922,1300,101826.45314483525,8.158448567103562,0.18238553814796754,0,Operational Inefficiency,0
E-commerce,12580,446.8662674375449,1996,307185.37812007096,4.619533843381696,0.11516303374225892,12,Low Sales,1
E-commerce,23286,442.7593169956109,1872,212963.39910283097,6.988146690372099,0.276871143824201,0,High Customer Churn,1
Retail,28328,383.67565596942677,883,443371.5519506685,9.40874741772826,0.08224385379804079,9,Fraud Risk,2
Telecom,20093,290.4658274301689,1400,378808.45318618725,1.1856396881238793,0.41054745535408904,4,Low Sales,1
Retail,22605,77.60131981610627,1261,300490.9411495988,1.1000510410093627,0.12053432115035677,19,High Acquisition Cost,1
E-commerce,46365,275.3464325583192,1997,10315.795990001334,7.932513269590421,0.3030469634944264,12,Fraud Risk,0
Banking,45813,191.26220271436858,231,440498.62770926254,6.8175374635727035,0.07126249447074784,36,Operational Inefficiency,2
Banking,47371,400.26417591456885,1167,225110.39806516457,3.636817484539894,0.4894420426250199,9,High Customer Churn,0
Retail,43705,383.90201911848555,1246,466130.93824419536,5.449570324968361,0.2327419748578871,2,Low Sales,1
E-commerce,48598,457.09400353885053,1259,250291.8113628296,1.3774209903898187,0.4128639569718191,33,High Customer Churn,1
Banking,7722,27.11847796721978,1490,348641.1221454491,2.732010448251167,0.38663743946849205,33,Operational Inefficiency,1
E-commerce,41969,408.3695440750621,472,39299.861485987865,4.820467370744508,0.3597095931013826,29,Low Sales,0
Banking,37912,470.461785499841,1249,373850.068495759,8.506399745993342,0.4154087868902588,36,Fraud Risk,1
E-commerce,39374,398.86421557191204,1562,172308.03549940183,5.317004645740763,0.05922716824325586,3,Fraud Risk,0
Healthcare,7766,82.49334073777602,1910,178922.7120942315,6.277262540733808,0.34246362676126146,33,High Acquisition Cost,1
E-commerce,16928,59.01397032362611,1699,63734.64313114803,8.863784127944024,0.1402553452841528,31,Operational Inefficiency,0
E-commerce,22274,30.00571510769639,907,77694.28857690013,3.7793702222996073,0.395077115392629,20,Low Sales,0
Retail,35416,321.7977083974741,843,96950.73282207402,7.3062938899185035,0.4788656923254655,40,High Customer Churn,0
Healthcare,21612,322.2428728927459,150,167462.05344285409,8.75500532810428,0.45172986962292094,23,High Customer Churn,2
Telecom,35898,493.7185828247419,1260,446525.1068239247,2.8235413062655907,0.06632658901209638,8,Low Sales,1
Retail,48160,211.06072356996594,1281,187288.81792388984,4.208303486330492,0.1910806861296823,40,Operational Inefficiency,0
Telecom,30047,179.31501675079843,155,363559.5397487931,9.818291565004197,0.1885181510268239,23,Operational Inefficiency,2
Banking,44356,319.7239650485084,1716,45960.01442548634,9.848967083165899,0.06992517051617,24,High Customer Churn,0
Telecom,38134,416.2921628036451,843,297593.90563963633,3.009069372645441,0.05808176613994545,35,Low Sales,2
E-commerce,2506,469.6514957710409,527,243536.15947886757,1.598012550033653,0.19859616613489903,7,Low Sales,2
Telecom,16222,405.4995997659385,542,489089.18374247977,3.438294501790476,0.49611505974329057,49,High Customer Churn,2
Retail,13363,224.80351069558628,425,423872.8460900867,4.579587615733185,0.28878189902247486,40,Low Sales,2
Retail,20613,324.7588329497908,739,230140.7373571316,4.969050408380474,0.31467299801608556,28,Low Sales,2
Telecom,45563,431.02367682373614,1761,388695.6682024427,6.569256765973813,0.24079926590915435,24,Fraud Risk,1
Retail,31628,255.49265038963495,928,100554.17694041987,9.095524841183918,0.3345419706289712,34,Fraud Risk,0
Retail,43626,124.0095889785885,179,283356.48205893015,3.973132107164462,0.4787644195649371,37,High Acquisition Cost,2
Telecom,46384,101.46725107897902,573,41936.43250651055,8.649860819492876,0.298461997271052,27,High Acquisition Cost,0
Healthcare,5136,20.07571739746723,476,177304.07096458314,1.8413102883396422,0.0418688452633847,18,Operational Inefficiency,0
Healthcare,47246,364.7542375910165,1992,116801.7799029743,1.3768722907589326,0.2515163788924173,31,Fraud Risk,0
Banking,12161,73.32666024607545,1018,360860.3585859794,5.536406648111151,0.4964481238934561,36,Fraud Risk,2
Retail,36457,137.04276785405142,432,247594.8921511089,1.5369600099754441,0.19982733309118902,48,Fraud Risk,2
Telecom,24574,162.9806391309408,1298,376779.8870297652,4.532408211108072,0.3010018062350914,27,Fraud Risk,1
Retail,27902,288.9823328656488,1780,260071.24162756556,9.071003051823109,0.062252014080120335,34,Operational Inefficiency,1
E-commerce,3810,211.01949310196923,540,47809.79886506107,3.17334732586726,0.07917844438091778,7,High Customer Churn,0
Retail,12663,343.84351617111764,225,369006.9866176008,7.353781976124129,0.4385939120454416,40,Operational Inefficiency,2
Retail,7152,46.7065564777773,1817,417448.4856739638,3.721288531510602,0.15716886784328962,22,High Customer Churn,1
Healthcare,1012,79.49081324693094,318,452247.9568268323,1.4042804971792204,0.15967112394375058,39,High Acquisition Cost,2
